Date,City,Solar Irradiance (W/m²),Sunlight Hours,Temperature (°C),Max Temperature (°C),Min Temperature (°C),Precipitation (mm),Wind Speed (m/s),Max Wind Speed (m/s),Min Wind Speed (m/s)
2020-06-22,Quebec City,3.82,0.04202,12.14,17.18,7.68,0.96,2.37,3.53,0.99
2020-06-22,Winnipeg,3.25,0.03575,11.3,16.01,7.85,9.33,0.99,2.14,0.04
2020-06-22,Hamilton,0.87,0.00957,7.15,9.92,3.94,12.13,2.35,3.16,1.41
2020-06-22,Halifax,1.97,0.02167,5.11,9.99,1.92,0.03,2.32,3.2,1.52
2020-06-23,Toronto,3.44,0.03784,7.0,15.37,-0.68,0.0,4.18,6.18,2.45
2020-06-23,Vancouver,2.43,0.026730000000000004,9.87,16.99,4.75,2.95,2.96,4.9,0.69
2020-06-23,Montreal,3.57,0.03927,9.8,15.52,4.59,1.09,3.99,5.0,1.93
2020-06-23,Calgary,3.1,0.0341,8.65,13.11,4.18,0.73,7.73,11.91,3.94
2020-06-23,Ottawa,3.65,0.04015,1.72,5.74,-2.48,0.13,5.89,10.63,1.96
2020-06-23,Edmonton,3.31,0.03641,9.02,19.65,-1.54,0.05,4.4,5.43,2.81
2020-06-23,Quebec City,3.29,0.03619,13.08,22.06,6.55,0.0,3.73,5.14,1.59
2020-06-23,Winnipeg,3.47,0.03817,13.42,22.38,7.09,0.0,3.07,5.16,0.34
2020-06-23,Hamilton,3.28,0.03608,13.29,23.38,6.72,0.0,2.61,3.67,0.58
2020-06-23,Halifax,2.55,0.02805,12.7,21.51,6.04,0.43,3.74,4.98,2.35
2020-06-24,Toronto,2.03,0.022329999999999996,10.62,14.47,7.99,4.65,1.73,3.73,0.35
2020-06-24,Vancouver,2.45,0.026950000000000005,8.75,14.96,3.77,0.04,2.23,4.77,0.23
2020-06-24,Montreal,2.53,0.027829999999999997,6.34,12.96,2.42,0.05,6.83,8.61,4.52
2020-06-24,Calgary,2.99,0.03289,6.41,13.51,1.69,0.0,5.33,7.39,2.83
2020-06-24,Ottawa,2.81,0.03091,8.72,17.52,2.22,0.0,2.48,4.62,0.52
2020-06-24,Edmonton,2.02,0.02222,8.59,15.73,3.01,0.0,3.33,6.33,1.17
2020-06-24,Quebec City,1.03,0.011330000000000002,7.69,12.16,5.1,4.44,4.92,7.79,0.88
2020-06-24,Winnipeg,2.68,0.02948,10.9,17.87,5.75,0.02,4.59,6.46,2.66
2020-06-24,Hamilton,2.56,0.02816,11.76,18.98,6.78,0.03,4.87,7.15,2.38
2020-06-24,Halifax,2.74,0.030140000000000004,7.26,12.62,2.25,0.07,4.52,7.81,1.39
2020-06-25,Toronto,1.45,0.01595,4.46,10.05,0.13,0.07,4.3,6.11,0.98
2020-06-25,Vancouver,0.71,0.007809999999999999,-1.38,3.1,-5.74,0.26,3.64,4.71,1.65
2020-06-25,Montreal,1.23,0.01353,-5.3,-4.08,-6.01,2.15,4.45,5.07,3.95
2020-06-25,Calgary,1.23,0.01353,-6.16,-4.16,-8.59,0.08,3.16,4.2,1.99
2020-06-25,Ottawa,1.67,0.018369999999999997,-7.35,-3.26,-11.22,0.52,2.38,3.51,0.69
2020-06-25,Edmonton,1.12,0.012320000000000001,-6.15,-3.25,-8.24,0.5,3.54,4.93,2.17
2020-06-25,Quebec City,1.19,0.01309,-5.38,-2.76,-7.78,0.94,4.09,5.65,2.25
2020-06-25,Winnipeg,0.62,0.00682,-3.89,-0.29,-7.58,0.24,5.36,8.68,3.02
2020-06-25,Hamilton,2.06,0.022660000000000003,-3.25,2.03,-7.32,0.05,3.71,5.38,1.72
2020-06-25,Halifax,1.44,0.01584,-1.8,1.45,-4.35,0.11,3.54,5.36,1.32
2020-06-26,Toronto,1.44,0.01584,0.13,4.22,-2.26,0.0,3.36,5.42,1.31
2020-06-26,Vancouver,1.4,0.0154,-0.23,4.68,-2.66,0.0,2.48,3.45,1.5
2020-06-26,Montreal,1.58,0.01738,-0.76,3.07,-2.84,0.02,2.96,4.41,1.41
2020-06-26,Calgary,1.38,0.015179999999999999,0.11,5.53,-2.26,0.39,3.43,4.75,2.23
2020-06-26,Ottawa,0.94,0.01034,0.07,3.22,-1.29,0.16,3.68,6.79,0.83
2020-06-26,Edmonton,0.98,0.01078,1.0,5.02,-1.07,0.51,2.08,3.72,0.52
2020-06-26,Quebec City,1.18,0.012979999999999998,0.61,5.18,-1.18,0.15,2.41,3.18,1.75
2020-06-26,Winnipeg,0.73,0.008029999999999999,-0.91,1.73,-2.43,1.36,3.61,7.11,0.83
2020-06-26,Hamilton,1.67,0.018369999999999997,-0.15,4.21,-2.22,0.13,6.15,9.75,2.91
2020-06-26,Halifax,1.79,0.019690000000000003,-0.97,3.81,-3.43,0.3,3.36,6.38,0.39
2020-06-27,Toronto,1.33,0.01463,-0.51,4.5,-3.27,0.03,3.87,6.4,1.6
2020-06-27,Vancouver,0.68,0.0074800000000000005,0.9,6.0,-2.05,0.19,4.98,7.21,3.41
2020-06-27,Montreal,1.53,0.01683,0.52,4.95,-1.59,0.07,4.53,6.48,1.88
2020-06-27,Calgary,1.27,0.013970000000000002,-1.43,0.92,-3.19,0.07,4.18,6.83,1.88
2020-06-27,Ottawa,1.41,0.01551,-0.86,4.14,-3.75,0.01,5.38,7.82,3.6
2020-06-27,Edmonton,1.37,0.015070000000000002,-3.12,0.72,-6.72,0.0,3.99,5.69,1.59
2020-06-27,Quebec City,0.99,0.01089,-2.17,2.32,-7.6,0.18,4.78,5.81,3.84
2020-06-27,Winnipeg,1.11,0.01221,2.02,6.03,0.24,0.0,4.75,5.87,3.39
2020-06-27,Hamilton,1.42,0.015619999999999998,1.34,4.76,-0.08,0.0,2.68,4.44,0.85
2020-06-27,Halifax,1.27,0.013970000000000002,2.03,5.17,-0.82,0.24,5.78,11.08,2.56
2020-06-28,Toronto,1.36,0.014960000000000001,-0.86,2.02,-2.84,0.0,5.46,11.07,1.08
2020-06-28,Vancouver,0.58,0.00638,-1.01,3.28,-4.24,0.17,4.34,6.4,2.56
2020-06-28,Montreal,0.54,0.00594,-5.63,-3.39,-6.91,0.37,2.4,3.45,1.02
2020-06-28,Calgary,0.9,0.009899999999999999,-4.1,0.91,-6.89,0.01,2.73,5.49,0.93
2020-06-28,Ottawa,1.0,0.011,-2.75,2.26,-6.9,0.01,5.06,6.56,3.71
2020-06-28,Edmonton,0.86,0.00946,-2.31,0.75,-4.94,0.2,5.74,8.47,2.88
2020-06-28,Quebec City,0.61,0.00671,-2.24,1.26,-4.69,0.12,4.4,6.48,2.9
2020-06-28,Winnipeg,0.76,0.008360000000000001,-0.76,2.45,-4.26,0.0,5.14,7.27,3.4
2020-06-28,Hamilton,1.12,0.012320000000000001,0.11,3.67,-2.17,0.0,5.24,6.78,3.13
2020-06-28,Halifax,1.14,0.012539999999999999,-3.02,0.23,-6.8,0.06,6.02,9.02,4.02
2020-06-29,Toronto,1.21,0.013309999999999999,-7.42,-3.04,-9.93,0.01,2.89,3.98,1.15
2020-06-29,Vancouver,0.94,0.01034,-8.66,-5.08,-11.06,0.0,2.44,3.63,1.31
2020-06-29,Montreal,1.06,0.01166,-4.95,-0.06,-8.72,0.08,3.35,4.55,1.37
2020-06-29,Calgary,0.93,0.010230000000000001,-3.74,-0.65,-7.22,0.52,3.74,5.99,2.58
2020-06-29,Ottawa,0.8,0.0088,-0.59,2.82,-3.23,0.0,4.71,6.44,3.15
2020-06-29,Edmonton,0.51,0.00561,1.34,3.64,-0.3,0.06,4.08,5.15,2.96
2020-06-29,Quebec City,0.58,0.00638,0.13,1.84,-1.08,1.71,2.19,4.52,0.44
2020-06-29,Winnipeg,0.56,0.0061600000000000005,-3.14,-0.13,-7.33,3.32,3.4,4.4,2.52
2020-06-29,Hamilton,0.57,0.0062699999999999995,-6.41,-3.6,-8.34,0.25,3.46,5.54,2.26
2020-06-29,Halifax,0.9,0.009899999999999999,-7.7,-5.27,-11.19,0.01,3.87,5.21,1.81
2020-06-30,Toronto,0.65,0.00715,-3.41,1.9,-8.19,0.01,4.85,6.41,3.05
2020-06-30,Vancouver,0.81,0.008910000000000001,-7.77,-5.85,-11.34,0.0,4.48,6.58,1.59
2020-06-30,Montreal,0.78,0.008579999999999999,-4.86,0.02,-8.88,0.0,4.53,5.12,4.0
2020-06-30,Calgary,0.56,0.0061600000000000005,0.79,4.49,-3.97,0.0,5.35,6.71,4.65
2020-06-30,Ottawa,0.5,0.0055,-0.7,0.83,-2.98,0.43,3.01,4.96,1.58
2020-06-30,Edmonton,0.67,0.00737,-2.29,1.52,-4.61,0.32,4.97,6.24,3.19
2020-06-30,Quebec City,0.61,0.00671,-0.37,1.41,-4.55,0.18,4.76,7.63,2.56
2020-06-30,Winnipeg,0.76,0.008360000000000001,-5.8,-2.53,-9.33,0.01,4.66,6.51,3.8
2020-06-30,Hamilton,0.7,0.0077,-2.37,1.47,-4.9,0.02,3.75,5.09,2.04
2020-06-30,Halifax,0.53,0.00583,-5.41,-3.54,-6.49,0.05,5.05,6.84,2.16
2020-07-01,Toronto,0.71,0.007809999999999999,-3.6,-0.01,-7.69,0.09,3.73,5.34,2.13
2020-07-01,Vancouver,0.71,0.007809999999999999,-0.87,2.29,-3.42,0.0,4.07,6.32,1.55
2020-07-01,Montreal,0.61,0.00671,0.47,4.49,-2.26,0.56,5.08,7.04,3.55
2020-07-01,Calgary,0.88,0.009680000000000001,-3.7,-0.34,-8.39,0.0,5.81,7.02,4.08
2020-07-01,Ottawa,0.9,0.009899999999999999,-8.26,-4.29,-10.33,0.0,3.9,5.56,2.5
2020-07-01,Edmonton,0.76,0.008360000000000001,-6.32,-3.18,-9.3,0.0,3.83,6.18,1.83
2020-07-01,Quebec City,0.85,0.009349999999999999,-1.46,3.4,-4.57,0.0,5.0,7.18,3.04
2020-07-01,Winnipeg,0.66,0.00726,-4.08,-0.16,-6.5,0.04,3.71,4.99,2.47
2020-07-01,Hamilton,0.82,0.00902,-0.86,2.92,-4.15,0.0,4.82,6.37,3.47
2020-07-01,Halifax,0.85,0.009349999999999999,-2.56,1.51,-4.47,0.03,3.45,5.25,1.98
2020-07-02,Toronto,0.66,0.00726,-2.31,0.0,-4.4,0.09,5.0,6.21,3.16
2020-07-02,Vancouver,0.48,0.00528,-0.47,1.3,-2.89,0.24,4.0,5.51,3.42
2020-07-02,Montreal,0.85,0.009349999999999999,-4.14,-2.21,-5.93,0.01,3.43,5.63,0.65
2020-07-02,Calgary,0.72,0.00792,-7.64,-3.54,-10.85,0.03,2.31,3.88,0.58
2020-07-02,Ottawa,0.57,0.0062699999999999995,-8.56,-5.56,-11.01,0.11,3.24,4.48,2.02
2020-07-02,Edmonton,0.7,0.0077,-8.39,-5.36,-9.76,0.39,2.18,4.37,0.43
2020-07-02,Quebec City,0.88,0.009680000000000001,-7.45,-4.3,-9.22,0.09,2.56,3.85,0.72
2020-07-02,Winnipeg,0.43,0.00473,-9.88,-5.49,-14.1,0.69,4.53,7.84,0.13
2020-07-02,Hamilton,0.78,0.008579999999999999,-16.47,-14.54,-17.96,0.22,3.59,6.71,0.47
2020-07-02,Halifax,0.85,0.009349999999999999,-15.0,-11.68,-18.34,0.11,3.54,5.09,0.37
2020-07-03,Toronto,0.35,0.00385,-15.32,-13.08,-17.59,5.04,6.75,8.89,4.43
2020-07-03,Vancouver,0.88,0.009680000000000001,-22.83,-17.94,-25.44,1.44,4.5,5.7,3.73
2020-07-03,Montreal,0.82,0.00902,-29.78,-25.68,-33.84,0.22,5.22,5.77,4.41
2020-07-03,Calgary,0.86,0.00946,-33.63,-30.6,-36.11,0.03,2.57,4.32,0.74
2020-07-03,Ottawa,0.84,0.00924,-34.01,-27.97,-36.87,0.17,4.43,5.33,3.02
2020-07-03,Edmonton,1.0,0.011,-32.98,-29.44,-36.37,0.01,1.95,3.6,0.29
2020-07-03,Quebec City,1.1,0.012100000000000001,-25.75,-18.4,-32.84,0.14,3.62,4.65,2.39
2020-07-03,Winnipeg,0.82,0.00902,-17.12,-14.96,-21.34,0.72,4.28,5.21,3.2
2020-07-03,Hamilton,1.1,0.012100000000000001,-22.21,-18.78,-24.77,0.18,3.37,4.06,2.85
2020-07-03,Halifax,1.18,0.012979999999999998,-23.11,-19.21,-26.1,0.03,3.02,4.36,0.75
2020-07-04,Toronto,1.07,0.01177,-20.45,-15.91,-26.45,0.06,5.14,8.66,0.49
2020-07-04,Vancouver,0.92,0.01012,-15.47,-12.15,-17.96,0.46,1.4,2.31,0.76
2020-07-04,Montreal,0.79,0.00869,-14.79,-13.48,-16.69,4.25,3.37,4.15,1.74
2020-07-04,Calgary,0.64,0.00704,-14.36,-11.09,-17.15,0.25,5.8,8.02,3.15
2020-07-04,Ottawa,1.02,0.01122,-8.7,-3.63,-14.03,0.11,2.47,3.95,1.59
2020-07-04,Edmonton,1.26,0.01386,-4.18,0.09,-6.25,0.15,2.76,3.88,1.86
2020-07-04,Quebec City,0.92,0.01012,-5.58,-2.22,-8.85,0.03,3.31,5.37,2.11
2020-07-04,Winnipeg,1.47,0.01617,-2.94,0.77,-5.79,0.0,4.74,6.06,3.61
2020-07-04,Hamilton,1.38,0.015179999999999999,-0.83,2.29,-3.34,0.0,4.33,5.28,2.88
2020-07-04,Halifax,1.33,0.01463,0.73,3.65,-2.19,0.0,4.63,5.79,3.77
2020-07-05,Toronto,0.79,0.00869,1.56,6.22,-3.22,0.0,4.6,5.56,3.88
2020-07-05,Vancouver,1.65,0.01815,3.95,8.0,-1.49,0.0,6.85,10.75,4.07
2020-07-05,Montreal,1.05,0.011550000000000001,0.92,4.99,-1.77,0.17,5.31,7.26,1.13
2020-07-05,Calgary,1.69,0.01859,2.31,5.72,-0.42,0.07,2.46,5.63,0.4
2020-07-05,Ottawa,1.52,0.016720000000000002,0.84,4.66,-1.25,0.13,2.54,5.15,0.17
2020-07-05,Edmonton,1.52,0.016720000000000002,-0.85,1.32,-6.25,0.62,6.87,10.45,4.35
2020-07-05,Quebec City,1.65,0.01815,-6.67,-4.62,-7.94,4.55,2.53,4.7,1.46
2020-07-05,Winnipeg,0.91,0.01001,-7.85,-6.13,-9.48,1.14,1.8,3.13,0.78
2020-07-05,Hamilton,0.81,0.008910000000000001,-7.38,-3.3,-10.63,0.22,4.1,6.13,2.07
2020-07-05,Halifax,0.8,0.0088,-6.64,-3.67,-8.25,0.75,2.19,3.21,1.42
2020-07-06,Toronto,0.82,0.00902,-6.43,-3.73,-8.88,2.33,2.53,4.86,1.45
2020-07-06,Vancouver,1.73,0.01903,-8.65,-4.48,-13.07,0.04,3.67,4.97,0.73
2020-07-06,Montreal,1.43,0.015729999999999997,-5.75,-0.38,-13.11,0.05,4.82,7.03,3.37
2020-07-06,Calgary,2.28,0.025079999999999998,-2.65,3.13,-5.87,0.0,4.92,7.0,2.2
2020-07-06,Ottawa,1.98,0.02178,-4.39,0.68,-8.54,0.1,4.68,8.39,2.18
2020-07-06,Edmonton,1.97,0.02167,-7.02,-4.4,-8.98,0.1,4.75,6.87,2.01
2020-07-06,Quebec City,1.57,0.01727,-9.22,-6.98,-11.71,0.24,4.02,6.13,1.2
2020-07-06,Winnipeg,1.95,0.02145,-10.37,-6.12,-14.32,0.03,1.41,4.72,0.15
2020-07-06,Hamilton,2.58,0.028380000000000002,-8.05,-0.04,-14.47,0.0,5.13,6.37,3.71
2020-07-06,Halifax,2.69,0.02959,-3.5,2.65,-9.08,0.0,4.18,7.03,1.77
2020-07-07,Toronto,2.77,0.030469999999999997,-5.25,2.17,-10.56,0.0,3.28,4.07,2.17
2020-07-07,Vancouver,2.77,0.030469999999999997,-5.25,2.31,-11.34,0.0,3.23,4.54,0.3
2020-07-07,Montreal,2.29,0.02519,-3.15,1.28,-6.34,0.0,1.97,3.83,1.08
2020-07-07,Calgary,2.72,0.029920000000000002,-1.55,4.99,-7.03,0.01,3.65,6.16,2.49
2020-07-07,Ottawa,2.67,0.02937,1.19,7.77,-2.07,0.0,7.07,9.8,5.21
2020-07-07,Edmonton,2.76,0.030359999999999998,2.87,8.94,-1.19,0.12,7.94,10.5,5.96
2020-07-07,Quebec City,2.69,0.02959,-1.1,1.0,-2.76,0.14,6.3,10.67,0.72
2020-07-07,Winnipeg,1.96,0.02156,-4.06,0.45,-13.76,10.35,8.12,16.18,1.52
2020-07-07,Hamilton,2.05,0.022549999999999997,-18.67,-14.76,-19.93,2.09,5.35,11.06,1.79
2020-07-07,Halifax,2.92,0.032119999999999996,-19.76,-17.64,-23.1,0.25,2.51,6.36,0.38
2020-07-08,Toronto,2.63,0.02893,-13.46,-7.04,-20.77,0.23,7.59,9.38,5.86
2020-07-08,Vancouver,2.34,0.02574,-11.17,-9.48,-14.69,0.54,5.25,7.11,0.8
2020-07-08,Montreal,3.1,0.0341,-16.45,-14.54,-18.94,0.14,3.21,4.79,1.09
2020-07-08,Calgary,2.19,0.02409,-16.44,-14.63,-18.49,4.04,6.12,8.06,4.01
2020-07-08,Ottawa,2.96,0.03256,-18.61,-16.13,-22.06,1.02,4.84,7.02,3.02
2020-07-08,Edmonton,3.84,0.04224,-21.84,-18.34,-26.16,0.1,6.18,8.58,3.43
2020-07-08,Quebec City,3.57,0.03927,-19.63,-17.29,-22.51,0.65,2.74,4.18,1.02
2020-07-08,Winnipeg,3.94,0.04334,-19.29,-13.93,-23.44,0.58,2.39,4.8,1.04
2020-07-08,Hamilton,3.87,0.042570000000000004,-10.65,-0.51,-23.42,0.02,3.92,4.79,2.37
2020-07-08,Halifax,3.34,0.036739999999999995,-3.36,2.68,-9.05,0.0,3.8,4.77,2.64
2020-07-09,Toronto,2.47,0.027170000000000003,1.02,5.55,-4.89,0.01,5.66,9.21,4.16
2020-07-09,Vancouver,3.86,0.04246,3.04,8.57,-1.4,0.04,4.64,9.01,1.46
2020-07-09,Montreal,4.13,0.04543,1.2,7.67,-2.47,0.02,3.65,5.2,0.77
2020-07-09,Calgary,3.78,0.04158,0.63,7.66,-2.47,0.03,3.1,4.97,1.69
2020-07-09,Ottawa,3.36,0.03696,0.8,6.59,-3.31,0.3,2.56,5.4,0.11
2020-07-09,Edmonton,4.03,0.04433000000000001,4.27,12.04,-2.44,0.06,5.22,8.05,3.56
2020-07-09,Quebec City,4.1,0.045099999999999994,5.04,11.44,-0.34,0.0,6.31,8.93,1.84
2020-07-09,Winnipeg,3.8,0.0418,4.23,11.89,-1.44,0.0,3.2,6.07,0.7
2020-07-09,Hamilton,4.19,0.04609,6.48,18.6,-2.15,0.02,5.02,6.34,2.88
2020-07-09,Halifax,4.24,0.04664,7.4,15.81,0.39,0.0,6.18,8.23,3.48
2020-07-10,Toronto,2.05,0.022549999999999997,-2.08,0.45,-5.07,0.93,4.33,5.61,2.9
2020-07-10,Vancouver,2.72,0.029920000000000002,-5.04,-3.91,-6.19,2.2,4.8,5.73,3.67
2020-07-10,Montreal,2.17,0.023870000000000002,-5.05,-3.46,-7.62,1.83,3.54,5.1,1.33
2020-07-10,Calgary,1.96,0.02156,-7.58,-5.07,-9.97,0.78,3.33,5.26,2.55
2020-07-10,Ottawa,2.98,0.032780000000000004,-6.11,-3.3,-8.35,0.39,4.89,6.18,3.75
2020-07-10,Edmonton,3.92,0.04312,-4.86,-1.44,-9.57,0.07,5.92,7.17,3.85
2020-07-10,Quebec City,3.94,0.04334,-4.91,-1.35,-8.0,0.07,7.19,8.79,6.19
2020-07-10,Winnipeg,4.15,0.04565,-3.4,2.22,-9.42,0.05,4.53,7.39,1.8
2020-07-10,Hamilton,4.08,0.04488,2.58,9.54,-3.01,0.14,3.7,6.24,0.71
2020-07-10,Halifax,2.27,0.02497,-3.64,-1.01,-5.65,2.28,6.03,8.36,2.99
2020-07-11,Toronto,2.41,0.026510000000000002,-5.4,-0.94,-9.48,0.45,3.49,4.73,2.43
2020-07-11,Vancouver,4.75,0.05225,-2.83,4.41,-11.19,0.0,2.92,4.38,0.89
2020-07-11,Montreal,4.95,0.054450000000000005,1.65,8.07,-5.05,0.0,4.5,7.93,2.84
2020-07-11,Calgary,5.66,0.06226,5.16,11.05,0.81,0.0,6.09,9.35,0.64
2020-07-11,Ottawa,3.35,0.03685,8.57,19.91,-0.99,0.0,4.69,6.77,2.33
2020-07-11,Edmonton,4.5,0.049499999999999995,3.71,8.5,-1.87,0.46,6.05,10.15,2.98
2020-07-11,Quebec City,2.53,0.027829999999999997,0.57,5.18,-2.75,0.27,5.07,6.79,3.42
2020-07-11,Winnipeg,1.28,0.01408,-0.63,3.15,-4.19,2.01,3.72,5.15,2.01
2020-07-11,Hamilton,1.63,0.017929999999999998,1.61,6.32,-4.41,0.26,1.9,2.6,0.45
2020-07-11,Halifax,4.67,0.05137,5.69,12.14,-0.79,0.18,2.57,3.74,0.86
2020-07-12,Toronto,5.46,0.060059999999999995,6.46,13.64,-1.1,0.04,3.5,4.84,1.85
2020-07-12,Vancouver,5.5,0.0605,4.92,10.23,-0.35,0.04,5.92,7.49,4.19
2020-07-12,Montreal,5.42,0.059620000000000006,3.58,9.66,-2.06,0.02,5.62,8.89,1.41
2020-07-12,Calgary,4.92,0.05412,6.73,14.25,-1.81,0.05,5.44,8.87,3.56
2020-07-12,Ottawa,5.09,0.05599,7.27,12.58,2.02,0.36,4.58,6.94,2.26
2020-07-12,Edmonton,5.88,0.06468,6.67,12.7,1.83,0.02,5.24,8.24,2.29
2020-07-12,Quebec City,5.89,0.06478999999999999,8.38,16.04,-0.78,0.02,3.08,6.01,1.64
2020-07-12,Winnipeg,3.52,0.038720000000000004,6.0,10.94,-0.68,0.59,5.41,8.84,2.79
2020-07-12,Hamilton,2.92,0.032119999999999996,1.0,5.61,-1.95,0.97,8.09,11.1,3.62
2020-07-12,Halifax,5.28,0.05808,-0.36,5.25,-5.76,1.92,7.91,9.64,3.41
2020-07-13,Toronto,5.92,0.06512,-3.28,0.83,-6.97,0.1,4.53,6.34,2.08
2020-07-13,Vancouver,6.77,0.07447,-0.22,6.26,-5.4,0.01,2.28,3.7,1.44
2020-07-13,Montreal,6.91,0.07601000000000001,3.8,11.96,-4.56,0.0,5.82,7.64,3.05
2020-07-13,Calgary,3.4,0.037399999999999996,5.3,11.07,-3.09,0.68,7.45,10.62,2.39
2020-07-13,Ottawa,6.59,0.07249,9.93,17.03,3.83,0.01,7.93,10.84,4.06
2020-07-13,Edmonton,6.38,0.07018,10.81,18.41,1.43,0.0,3.42,5.19,1.98
2020-07-13,Quebec City,4.81,0.05291,10.01,19.06,2.74,0.02,4.03,7.67,2.04
2020-07-13,Winnipeg,4.95,0.054450000000000005,6.78,12.74,0.42,1.24,3.98,6.42,0.38
2020-07-13,Hamilton,3.8,0.0418,4.07,9.52,-0.98,2.74,3.43,4.91,1.66
2020-07-13,Halifax,4.24,0.04664,6.89,13.72,1.05,1.67,5.77,8.81,2.78
2020-07-14,Toronto,4.72,0.051919999999999994,7.47,13.34,3.48,3.23,3.43,5.93,0.81
2020-07-14,Vancouver,2.62,0.02882,5.94,9.27,2.41,1.68,5.71,7.22,3.95
2020-07-14,Montreal,1.69,0.01859,2.75,5.3,0.63,9.62,7.05,8.7,5.02
2020-07-14,Calgary,3.77,0.04147,4.23,9.01,0.46,7.78,5.01,6.01,3.71
2020-07-14,Ottawa,6.11,0.06721,5.98,12.87,-0.59,0.84,5.35,7.59,2.58
2020-07-14,Edmonton,5.86,0.06446,5.25,12.16,-1.57,1.0,3.38,4.32,1.63
2020-07-14,Quebec City,6.88,0.07568,6.91,13.34,-1.57,0.17,3.55,6.64,0.91
2020-07-14,Winnipeg,3.99,0.043890000000000005,10.24,17.64,2.66,0.0,6.14,7.32,4.85
2020-07-14,Hamilton,2.37,0.026070000000000003,10.81,16.71,4.79,8.14,3.93,5.41,1.68
2020-07-14,Halifax,2.0,0.022,6.56,8.13,4.86,19.43,7.99,10.94,4.58
2020-07-15,Toronto,5.5,0.0605,10.44,16.79,4.22,0.02,4.42,6.72,0.68
2020-07-15,Vancouver,7.76,0.08535999999999999,13.04,21.9,3.38,0.0,5.34,7.73,2.66
2020-07-15,Montreal,6.48,0.07128000000000001,16.6,25.58,6.46,0.0,4.67,5.79,3.43
2020-07-15,Calgary,6.76,0.07436,13.08,18.14,6.87,0.0,4.37,5.5,2.17
2020-07-15,Ottawa,4.43,0.048729999999999996,10.67,16.5,5.36,2.81,3.66,4.34,2.88
2020-07-15,Edmonton,4.81,0.05291,12.31,19.57,7.12,14.53,3.22,4.87,0.96
2020-07-15,Quebec City,7.3,0.0803,13.13,19.14,6.2,1.05,4.53,6.38,2.41
2020-07-15,Winnipeg,4.17,0.04587,11.6,15.66,6.97,1.39,4.12,5.93,1.61
2020-07-15,Hamilton,2.64,0.02904,9.35,13.3,5.65,8.86,4.64,8.0,2.76
2020-07-15,Halifax,4.58,0.05038,6.3,10.82,1.33,0.97,7.56,10.61,4.25
2020-07-16,Toronto,5.9,0.06490000000000001,6.89,12.64,-0.54,0.25,5.96,8.69,2.59
2020-07-16,Vancouver,3.42,0.03762,5.52,8.19,2.75,3.67,5.38,7.39,2.67
2020-07-16,Montreal,3.55,0.039049999999999994,5.06,8.14,2.21,2.83,3.6,5.04,0.98
2020-07-16,Calgary,4.89,0.05378999999999999,7.59,11.47,1.64,0.62,3.27,4.26,1.98
2020-07-16,Ottawa,4.49,0.04939,7.96,11.63,2.68,1.68,3.03,3.94,2.11
2020-07-16,Edmonton,4.3,0.0473,7.28,11.93,1.63,0.98,2.81,3.69,1.37
2020-07-16,Quebec City,5.9,0.06490000000000001,8.7,14.24,1.95,3.91,3.13,4.29,2.41
2020-07-16,Winnipeg,7.04,0.07744000000000001,9.7,14.49,1.6,2.51,3.83,5.02,2.99
2020-07-16,Hamilton,4.85,0.053349999999999995,11.45,15.72,7.13,2.21,1.97,2.76,0.32
2020-07-16,Halifax,7.3,0.0803,14.02,20.36,5.35,0.19,2.93,4.18,0.82
2020-07-17,Toronto,6.17,0.06787,15.02,22.9,6.81,2.19,2.95,4.76,0.48
2020-07-17,Vancouver,6.45,0.07095,12.43,16.97,6.39,0.21,8.15,9.9,5.33
2020-07-17,Montreal,5.01,0.05511,10.11,15.69,5.75,2.26,8.78,11.09,6.4
2020-07-17,Calgary,6.6,0.0726,10.07,14.87,4.26,0.13,7.89,11.14,3.97
2020-07-17,Ottawa,7.7,0.0847,12.41,19.54,3.31,0.1,2.93,4.72,1.31
2020-07-17,Edmonton,6.04,0.06644,12.99,17.7,6.07,0.98,3.76,6.93,1.25
2020-07-17,Quebec City,2.13,0.02343,10.8,13.71,8.83,13.05,5.64,7.16,3.2
2020-07-17,Winnipeg,5.71,0.06281,12.72,18.58,7.52,1.12,5.1,7.02,3.07
2020-07-17,Hamilton,8.35,0.09185,12.96,18.9,6.73,0.0,8.32,11.65,4.73
2020-07-17,Halifax,8.57,0.09426999999999999,12.52,18.25,6.05,0.0,6.99,9.28,4.28
2020-07-18,Toronto,7.47,0.08217,12.79,18.18,6.68,0.13,8.64,11.53,4.75
2020-07-18,Vancouver,4.09,0.04499,6.3,9.13,3.78,2.86,4.64,7.71,1.12
2020-07-18,Montreal,4.52,0.04972,10.32,15.77,2.43,1.31,2.61,3.67,1.03
2020-07-18,Calgary,6.43,0.07073,14.02,18.62,8.38,1.36,3.9,7.12,0.58
2020-07-18,Ottawa,6.83,0.07513,15.55,23.02,7.79,5.35,2.67,6.64,0.21
2020-07-18,Edmonton,2.7,0.0297,11.56,14.06,9.33,6.47,6.95,10.06,3.49
2020-07-18,Quebec City,7.83,0.08613,14.72,20.58,9.25,0.3,4.32,6.4,0.84
2020-07-18,Winnipeg,4.44,0.04884,14.07,21.06,8.39,5.65,4.37,6.37,1.37
2020-07-18,Hamilton,7.39,0.08129,12.31,16.18,7.73,1.05,3.72,7.06,2.21
