Date,City,Solar Irradiance (W/m²)
2019-01-14,Winnipeg,6.65
2019-01-14,Hamilton,1.67
2019-01-14,Halifax,4.3
2019-01-15,Toronto,6.86
2019-01-15,Vancouver,7.81
2019-01-15,Montreal,6.92
2019-01-15,Calgary,8.33
2019-01-15,Ottawa,8.15
2019-01-15,Edmonton,8.48
2019-01-15,Quebec City,8.13
2019-01-15,Winnipeg,6.72
2019-01-15,Hamilton,2.3
2019-01-15,Halifax,6.86
2019-01-16,Toronto,7.76
2019-01-16,Vancouver,4.85
2019-01-16,Montreal,5.2
2019-01-16,Calgary,5.06
2019-01-16,Ottawa,5.53
2019-01-16,Edmonton,5.05
2019-01-16,Quebec City,3.05
2019-01-16,Winnipeg,2.05
2019-01-16,Hamilton,7.15
2019-01-16,Halifax,7.8
2019-01-17,Toronto,6.28
2019-01-17,Vancouver,7.37
2019-01-17,Montreal,7.79
2019-01-17,Calgary,4.6
2019-01-17,Ottawa,4.24
2019-01-17,Edmonton,6.55
2019-01-17,Quebec City,6.82
2019-01-17,Winnipeg,5.66
2019-01-17,Hamilton,7.63
2019-01-17,Halifax,8.36
2019-01-18,Toronto,8.31
2019-01-18,Vancouver,8.55
2019-01-18,Montreal,8.62
2019-01-18,Calgary,8.03
2019-01-18,Ottawa,8.23
2019-01-18,Edmonton,7.66
2019-01-18,Quebec City,6.61
2019-01-18,Winnipeg,6.09
2019-01-18,Hamilton,3.89
2019-01-18,Halifax,4.9
2019-01-19,Toronto,4.79
2019-01-19,Vancouver,3.35
2019-01-19,Montreal,5.14
2019-01-19,Calgary,5.38
2019-01-19,Ottawa,4.79
2019-01-19,Edmonton,7.23
2019-01-19,Quebec City,4.05
2019-01-19,Winnipeg,7.07
2019-01-19,Hamilton,7.84
2019-01-19,Halifax,7.15
2019-01-20,Toronto,8.27
2019-01-20,Vancouver,7.42
2019-01-20,Montreal,6.63
2019-01-20,Calgary,7.6
2019-01-20,Ottawa,6.98
2019-01-20,Edmonton,3.35
2019-01-20,Quebec City,4.8
2019-01-20,Winnipeg,5.71
2019-01-20,Hamilton,5.96
2019-01-20,Halifax,7.19
2019-01-21,Toronto,3.41
2019-01-21,Vancouver,6.26
2019-01-21,Montreal,6.79
2019-01-21,Calgary,4.3
2019-01-21,Ottawa,5.52
2019-01-21,Edmonton,6.01
2019-01-21,Quebec City,4.25
2019-01-21,Winnipeg,4.0
2019-01-21,Hamilton,7.7
2019-01-21,Halifax,6.88
2019-01-22,Toronto,4.96
2019-01-22,Vancouver,4.37
2019-01-22,Montreal,7.4
2019-01-22,Calgary,5.21
2019-01-22,Ottawa,5.97
2019-01-22,Edmonton,7.21
2019-01-22,Quebec City,7.13
2019-01-22,Winnipeg,1.71
2019-01-22,Hamilton,5.65
2019-01-22,Halifax,1.47
2019-01-23,Toronto,5.04
2019-01-23,Vancouver,7.18
2019-01-23,Montreal,7.38
2019-01-23,Calgary,7.19
2019-01-23,Ottawa,2.33
2019-01-23,Edmonton,5.23
2019-01-23,Quebec City,4.8
2019-01-23,Winnipeg,7.13
2019-01-23,Hamilton,6.6
2019-01-23,Halifax,7.19
2019-01-24,Toronto,7.11
2019-01-24,Vancouver,6.09
2019-01-24,Montreal,5.31
2019-01-24,Calgary,5.73
2019-01-24,Ottawa,5.86
2019-01-24,Edmonton,3.16
2019-01-24,Quebec City,4.22
2019-01-24,Winnipeg,6.48
2019-01-24,Hamilton,4.72
2019-01-24,Halifax,4.05
2019-01-25,Toronto,4.91
2019-01-25,Vancouver,6.62
2019-01-25,Montreal,2.35
2019-01-25,Calgary,5.35
2019-01-25,Ottawa,1.16
2019-01-25,Edmonton,5.24
2019-01-25,Quebec City,6.2
2019-01-25,Winnipeg,2.56
2019-01-25,Hamilton,1.53
2019-01-25,Halifax,5.6
2019-01-26,Toronto,5.12
2019-01-26,Vancouver,5.22
2019-01-26,Montreal,5.39
2019-01-26,Calgary,1.84
2019-01-26,Ottawa,2.3
2019-01-26,Edmonton,1.52
2019-01-26,Quebec City,1.37
2019-01-26,Winnipeg,4.91
2019-01-26,Hamilton,5.53
2019-01-26,Halifax,1.0
2019-01-27,Toronto,4.99
2019-01-27,Vancouver,2.81
2019-01-27,Montreal,3.63
2019-01-27,Calgary,4.95
2019-01-27,Ottawa,4.29
2019-01-27,Edmonton,5.32
2019-01-27,Quebec City,5.54
2019-01-27,Winnipeg,5.38
2019-01-27,Hamilton,4.46
2019-01-27,Halifax,3.92
2019-01-28,Toronto,2.64
2019-01-28,Vancouver,2.97
2019-01-28,Montreal,3.91
2019-01-28,Calgary,2.71
2019-01-28,Ottawa,2.77
2019-01-28,Edmonton,1.68
2019-01-28,Quebec City,2.18
2019-01-28,Winnipeg,2.84
2019-01-28,Hamilton,1.46
2019-01-28,Halifax,2.74
2019-01-29,Toronto,2.55
2019-01-29,Vancouver,1.66
2019-01-29,Montreal,2.35
2019-01-29,Calgary,1.54
2019-01-29,Ottawa,3.19
2019-01-29,Edmonton,3.3
2019-01-29,Quebec City,2.18
2019-01-29,Winnipeg,4.29
2019-01-29,Hamilton,2.92
2019-01-29,Halifax,0.81
2019-01-30,Toronto,3.52
2019-01-30,Vancouver,1.35
2019-01-30,Montreal,1.0
2019-01-30,Calgary,3.47
2019-01-30,Ottawa,1.79
2019-01-30,Edmonton,0.87
2019-01-30,Quebec City,1.93
2019-01-30,Winnipeg,0.74
2019-01-30,Hamilton,1.5
2019-01-30,Halifax,2.6
2019-01-31,Toronto,2.2
2019-01-31,Vancouver,2.88
2019-01-31,Montreal,0.59
2019-01-31,Calgary,2.44
2019-01-31,Ottawa,1.64
2019-01-31,Edmonton,1.11
2019-01-31,Quebec City,3.25
2019-01-31,Winnipeg,3.08
2019-01-31,Hamilton,0.83
2019-01-31,Halifax,2.22
2019-02-01,Toronto,2.02
2019-02-01,Vancouver,2.37
2019-02-01,Montreal,2.67
2019-02-01,Calgary,1.76
2019-02-01,Ottawa,2.27
2019-02-01,Edmonton,2.65
2019-02-01,Quebec City,2.09
2019-02-01,Winnipeg,2.12
2019-02-01,Hamilton,0.72
2019-02-01,Halifax,2.1
2019-02-02,Toronto,1.37
2019-02-02,Vancouver,1.72
2019-02-02,Montreal,0.42
2019-02-02,Calgary,1.12
2019-02-02,Ottawa,1.39
2019-02-02,Edmonton,1.62
2019-02-02,Quebec City,1.06
2019-02-02,Winnipeg,0.97
2019-02-02,Hamilton,1.9
2019-02-02,Halifax,0.73
2019-02-03,Toronto,0.85
2019-02-03,Vancouver,2.14
2019-02-03,Montreal,0.68
2019-02-03,Calgary,0.67
2019-02-03,Ottawa,0.51
2019-02-03,Edmonton,1.03
2019-02-03,Quebec City,1.63
2019-02-03,Winnipeg,0.49
2019-02-03,Hamilton,0.55
2019-02-03,Halifax,0.82
2019-02-04,Toronto,0.56
2019-02-04,Vancouver,0.55
2019-02-04,Montreal,0.77
2019-02-04,Calgary,1.55
2019-02-04,Ottawa,1.41
2019-02-04,Edmonton,1.11
2019-02-04,Quebec City,0.53
2019-02-04,Winnipeg,0.86
2019-02-04,Hamilton,1.03
2019-02-04,Halifax,0.43
2019-02-05,Toronto,0.7
2019-02-05,Vancouver,0.8
2019-02-05,Montreal,1.79
2019-02-05,Calgary,1.26
2019-02-05,Ottawa,1.16
2019-02-05,Edmonton,1.96
2019-02-05,Quebec City,0.9
2019-02-05,Winnipeg,0.6
2019-02-05,Hamilton,0.76
2019-02-05,Halifax,0.64
2019-02-06,Toronto,0.47
2019-02-06,Vancouver,0.32
2019-02-06,Montreal,0.26
2019-02-06,Calgary,1.11
2019-02-06,Ottawa,1.31
2019-02-06,Edmonton,0.28
2019-02-06,Quebec City,1.87
2019-02-06,Winnipeg,0.53
2019-02-06,Hamilton,0.81
2019-02-06,Halifax,0.83
2019-02-07,Toronto,1.45
2019-02-07,Vancouver,0.81
2019-02-07,Montreal,0.88
2019-02-07,Calgary,0.75
2019-02-07,Ottawa,1.25
2019-02-07,Edmonton,1.33
2019-02-07,Quebec City,2.07
2019-02-07,Winnipeg,1.77
2019-02-07,Hamilton,1.2
2019-02-07,Halifax,0.85
2019-02-08,Toronto,0.64
2019-02-08,Vancouver,0.38
2019-02-08,Montreal,0.58
2019-02-08,Calgary,1.64
2019-02-08,Ottawa,0.57
2019-02-08,Edmonton,0.73
2019-02-08,Quebec City,1.73
2019-02-08,Winnipeg,1.82
2019-02-08,Hamilton,2.26
2019-02-08,Halifax,0.73
2019-02-09,Toronto,1.53
2019-02-09,Vancouver,2.31
2019-02-09,Montreal,2.63
2019-02-09,Calgary,1.4
2019-02-09,Ottawa,1.83
2019-02-09,Edmonton,1.14
2019-02-09,Quebec City,1.43
2019-02-09,Winnipeg,2.7
2019-02-09,Hamilton,2.34
2019-02-09,Halifax,2.85
2019-02-10,Toronto,2.89
2019-02-10,Vancouver,1.11
2019-02-10,Montreal,1.54
2019-02-10,Calgary,3.07
2019-02-10,Ottawa,0.71
2019-02-10,Edmonton,2.36
2019-02-10,Quebec City,1.33
2019-02-10,Winnipeg,3.07
2019-02-10,Hamilton,2.46
2019-02-10,Halifax,3.14
2019-02-11,Toronto,3.44
2019-02-11,Vancouver,3.13
2019-02-11,Montreal,3.02
2019-02-11,Calgary,2.75
2019-02-11,Ottawa,1.54
2019-02-11,Edmonton,0.81
2019-02-11,Quebec City,3.78
2019-02-11,Winnipeg,2.77
2019-02-11,Hamilton,1.96
2019-02-11,Halifax,3.44
2019-02-12,Toronto,3.75
2019-02-12,Vancouver,1.25
2019-02-12,Montreal,1.33
2019-02-12,Calgary,2.23
2019-02-12,Ottawa,3.84
2019-02-12,Edmonton,3.84
2019-02-12,Quebec City,1.11
2019-02-12,Winnipeg,3.81
2019-02-12,Hamilton,2.61
2019-02-12,Halifax,4.49
2019-02-13,Toronto,3.28
2019-02-13,Vancouver,4.61
2019-02-13,Montreal,4.15
2019-02-13,Calgary,4.02
2019-02-13,Ottawa,4.89
2019-02-13,Edmonton,4.1
2019-02-13,Quebec City,4.24
2019-02-13,Winnipeg,4.24
2019-02-13,Hamilton,2.86
2019-02-13,Halifax,4.08
2019-02-14,Toronto,4.77
2019-02-14,Vancouver,4.75
2019-02-14,Montreal,5.42
2019-02-14,Calgary,4.59
2019-02-14,Ottawa,4.87
2019-02-14,Edmonton,3.97
2019-02-14,Quebec City,5.65
2019-02-14,Winnipeg,5.43
2019-02-14,Hamilton,5.45
2019-02-14,Halifax,5.47
2019-02-15,Toronto,5.16
2019-02-15,Vancouver,2.41
2019-02-15,Montreal,4.77
2019-02-15,Calgary,1.0
2019-02-15,Ottawa,2.84
2019-02-15,Edmonton,1.06
2019-02-15,Quebec City,5.9
2019-02-15,Winnipeg,4.93
2019-02-15,Hamilton,0.98
2019-02-15,Halifax,4.84
2019-02-16,Toronto,6.48
2019-02-16,Vancouver,6.24
2019-02-16,Montreal,5.3
2019-02-16,Calgary,6.53
2019-02-16,Ottawa,6.51
2019-02-16,Edmonton,6.03
2019-02-16,Quebec City,6.3
2019-02-16,Winnipeg,5.6
2019-02-16,Hamilton,6.19
2019-02-16,Halifax,4.84
2019-02-17,Toronto,4.27
2019-02-17,Vancouver,6.0
2019-02-17,Montreal,4.55
2019-02-17,Calgary,1.43
2019-02-17,Ottawa,2.77
2019-02-17,Edmonton,4.24
2019-02-17,Quebec City,4.41
2019-02-17,Winnipeg,5.74
2019-02-17,Hamilton,3.61
2019-02-17,Halifax,3.33
2019-02-18,Toronto,4.72
2019-02-18,Vancouver,6.93
2019-02-18,Montreal,6.0
2019-02-18,Calgary,2.7
2019-02-18,Ottawa,6.94
2019-02-18,Edmonton,6.23
2019-02-18,Quebec City,2.32
2019-02-18,Winnipeg,3.5
2019-02-18,Hamilton,2.01
2019-02-18,Halifax,6.71
2019-02-19,Toronto,6.31
2019-02-19,Vancouver,2.03
2019-02-19,Montreal,2.88
2019-02-19,Calgary,1.53
2019-02-19,Ottawa,6.69
2019-02-19,Edmonton,4.09
2019-02-19,Quebec City,3.36
2019-02-19,Winnipeg,5.4
2019-02-19,Hamilton,5.21
2019-02-19,Halifax,3.74
2019-02-20,Toronto,6.83
2019-02-20,Vancouver,7.26
2019-02-20,Montreal,6.62
2019-02-20,Calgary,6.81
2019-02-20,Ottawa,5.82
2019-02-20,Edmonton,7.21
2019-02-20,Quebec City,6.83
2019-02-20,Winnipeg,7.35
2019-02-20,Hamilton,5.22
2019-02-20,Halifax,5.42
2019-02-21,Toronto,4.44
2019-02-21,Vancouver,6.22
2019-02-21,Montreal,8.59
2019-02-21,Calgary,4.69
2019-02-21,Ottawa,4.02
2019-02-21,Edmonton,7.96
2019-02-21,Quebec City,6.93
2019-02-21,Winnipeg,8.79
2019-02-21,Hamilton,6.43
2019-02-21,Halifax,7.76
2019-02-22,Toronto,5.96
2019-02-22,Vancouver,7.14
2019-02-22,Montreal,2.44
2019-02-22,Calgary,6.96
2019-02-22,Ottawa,4.25
2019-02-22,Edmonton,7.32
2019-02-22,Quebec City,6.87
2019-02-22,Winnipeg,5.71
2019-02-22,Hamilton,8.25
2019-02-22,Halifax,8.2
2019-02-23,Toronto,6.42
2019-02-23,Vancouver,8.15
2019-02-23,Montreal,6.72
2019-02-23,Calgary,3.8
2019-02-23,Ottawa,4.02
2019-02-23,Edmonton,7.78
2019-02-23,Quebec City,8.72
2019-02-23,Winnipeg,2.24
2019-02-23,Hamilton,7.48
2019-02-23,Halifax,7.72
2019-02-24,Toronto,4.15
2019-02-24,Vancouver,4.74
2019-02-24,Montreal,7.49
2019-02-24,Calgary,7.81
2019-02-24,Ottawa,3.62
2019-02-24,Edmonton,1.99
2019-02-24,Quebec City,5.59
2019-02-24,Winnipeg,6.32
2019-02-24,Hamilton,5.0
2019-02-24,Halifax,4.97
2019-02-25,Toronto,5.75
2019-02-25,Vancouver,4.69
2019-02-25,Montreal,5.28
2019-02-25,Calgary,7.63
2019-02-25,Ottawa,6.62
2019-02-25,Edmonton,4.07
2019-02-25,Quebec City,4.49
2019-02-25,Winnipeg,2.37
2019-02-25,Hamilton,3.7
2019-02-25,Halifax,7.75
2019-02-26,Toronto,5.93
2019-02-26,Vancouver,6.76
2019-02-26,Montreal,3.24
2019-02-26,Calgary,5.57
2019-02-26,Ottawa,5.82
2019-02-26,Edmonton,6.09
2019-02-26,Quebec City,4.02
2019-02-26,Winnipeg,4.69
2019-02-26,Hamilton,5.04
2019-02-26,Halifax,3.42
2019-02-27,Toronto,6.19
2019-02-27,Vancouver,6.3
2019-02-27,Montreal,7.15
2019-02-27,Calgary,5.84
2019-02-27,Ottawa,5.16
2019-02-27,Edmonton,6.21
2019-02-27,Quebec City,2.19
2019-02-27,Winnipeg,7.02
2019-02-27,Hamilton,1.67
2019-02-27,Halifax,7.03
2019-02-28,Toronto,6.17
2019-02-28,Vancouver,2.35
2019-02-28,Montreal,7.4
2019-02-28,Calgary,6.31
2019-02-28,Ottawa,5.85
2019-02-28,Edmonton,6.45
2019-02-28,Quebec City,6.9
2019-02-28,Winnipeg,3.98
2019-02-28,Hamilton,5.34
2019-02-28,Halifax,5.41
2019-03-01,Toronto,5.32
2019-03-01,Vancouver,4.61
2019-03-01,Montreal,3.62
2019-03-01,Calgary,4.75
2019-03-01,Ottawa,6.77
2019-03-01,Edmonton,6.66
2019-03-01,Quebec City,6.61
2019-03-01,Winnipeg,2.18
2019-03-01,Hamilton,4.01
2019-03-01,Halifax,3.06
2019-03-02,Toronto,5.19
2019-03-02,Vancouver,5.56
2019-03-02,Montreal,5.53
2019-03-02,Calgary,3.47
2019-03-02,Ottawa,6.14
2019-03-02,Edmonton,4.95
2019-03-02,Quebec City,5.93
2019-03-02,Winnipeg,5.35
2019-03-02,Hamilton,1.85
2019-03-02,Halifax,1.65
2019-03-03,Toronto,5.68
2019-03-03,Vancouver,5.92
2019-03-03,Montreal,5.48
2019-03-03,Calgary,3.74
2019-03-03,Ottawa,3.99
2019-03-03,Edmonton,6.0
2019-03-03,Quebec City,2.18
2019-03-03,Winnipeg,3.15
2019-03-03,Hamilton,5.13
2019-03-03,Halifax,2.24
2019-03-04,Toronto,4.5
2019-03-04,Vancouver,4.95
2019-03-04,Montreal,3.82
2019-03-04,Calgary,4.21
2019-03-04,Ottawa,4.38
2019-03-04,Edmonton,3.89
2019-03-04,Quebec City,3.15
2019-03-04,Winnipeg,5.13
2019-03-04,Hamilton,4.13
2019-03-04,Halifax,4.74
2019-03-05,Toronto,5.45
2019-03-05,Vancouver,5.24
2019-03-05,Montreal,3.27
2019-03-05,Calgary,1.31
2019-03-05,Ottawa,2.03
2019-03-05,Edmonton,2.89
2019-03-05,Quebec City,4.67
2019-03-05,Winnipeg,3.85
2019-03-05,Hamilton,1.43
2019-03-05,Halifax,4.19
2019-03-06,Toronto,1.95
2019-03-06,Vancouver,3.8
2019-03-06,Montreal,3.81
2019-03-06,Calgary,0.67
2019-03-06,Ottawa,1.38
2019-03-06,Edmonton,2.75
2019-03-06,Quebec City,3.35
2019-03-06,Winnipeg,4.31
2019-03-06,Hamilton,3.74
2019-03-06,Halifax,4.19
2019-03-07,Toronto,2.45
2019-03-07,Vancouver,1.66
2019-03-07,Montreal,2.49
2019-03-07,Calgary,3.28
2019-03-07,Ottawa,1.01
2019-03-07,Edmonton,1.82
2019-03-07,Quebec City,1.19
2019-03-07,Winnipeg,0.58
2019-03-07,Hamilton,1.96
2019-03-07,Halifax,1.96
2019-03-08,Toronto,1.71
2019-03-08,Vancouver,3.24
2019-03-08,Montreal,0.72
2019-03-08,Calgary,1.89
2019-03-08,Ottawa,2.69
2019-03-08,Edmonton,2.82
2019-03-08,Quebec City,0.9
2019-03-08,Winnipeg,0.66
2019-03-08,Hamilton,2.46
2019-03-08,Halifax,2.94
2019-03-09,Toronto,3.28
2019-03-09,Vancouver,0.82
2019-03-09,Montreal,0.44
2019-03-09,Calgary,3.02
2019-03-09,Ottawa,1.72
2019-03-09,Edmonton,2.3
2019-03-09,Quebec City,2.36
2019-03-09,Winnipeg,2.79
2019-03-09,Hamilton,2.77
2019-03-09,Halifax,2.22
2019-03-10,Toronto,2.64
2019-03-10,Vancouver,2.17
2019-03-10,Montreal,2.79
2019-03-10,Calgary,2.04
2019-03-10,Ottawa,0.59
2019-03-10,Edmonton,0.69
2019-03-10,Quebec City,1.82
2019-03-10,Winnipeg,1.16
2019-03-10,Hamilton,1.65
2019-03-10,Halifax,0.62
2019-03-11,Toronto,0.38
2019-03-11,Vancouver,1.49
2019-03-11,Montreal,1.5
2019-03-11,Calgary,0.91
2019-03-11,Ottawa,2.03
2019-03-11,Edmonton,1.75
2019-03-11,Quebec City,2.22
2019-03-11,Winnipeg,0.44
2019-03-11,Hamilton,0.47
2019-03-11,Halifax,1.78
2019-03-12,Toronto,1.85
2019-03-12,Vancouver,1.7
2019-03-12,Montreal,1.2
2019-03-12,Calgary,1.78
2019-03-12,Ottawa,0.32
2019-03-12,Edmonton,2.17
2019-03-12,Quebec City,0.74
2019-03-12,Winnipeg,1.33
2019-03-12,Hamilton,0.31
2019-03-12,Halifax,1.21
2019-03-13,Toronto,0.8
2019-03-13,Vancouver,1.43
2019-03-13,Montreal,0.35
2019-03-13,Calgary,0.44
2019-03-13,Ottawa,1.94
2019-03-13,Edmonton,1.53
2019-03-13,Quebec City,1.95
2019-03-13,Winnipeg,0.66
2019-03-13,Hamilton,1.12
2019-03-13,Halifax,0.56
2019-03-14,Toronto,0.49
2019-03-14,Vancouver,1.48
2019-03-14,Montreal,0.61
2019-03-14,Calgary,1.43
2019-03-14,Ottawa,0.5
2019-03-14,Edmonton,1.73
2019-03-14,Quebec City,1.46
2019-03-14,Winnipeg,0.41
2019-03-14,Hamilton,0.56
2019-03-14,Halifax,0.76
2019-03-15,Toronto,0.55
2019-03-15,Vancouver,1.0
2019-03-15,Montreal,0.73
2019-03-15,Calgary,0.42
2019-03-15,Ottawa,0.51
2019-03-15,Edmonton,0.8
2019-03-15,Quebec City,1.96
2019-03-15,Winnipeg,0.57
2019-03-15,Hamilton,0.71
2019-03-15,Halifax,0.87
2019-03-16,Toronto,1.48
2019-03-16,Vancouver,1.95
2019-03-16,Montreal,0.34
2019-03-16,Calgary,1.8
2019-03-16,Ottawa,2.06
2019-03-16,Edmonton,0.41
2019-03-16,Quebec City,0.64
2019-03-16,Winnipeg,2.0
2019-03-16,Hamilton,2.19
2019-03-16,Halifax,2.16
2019-03-17,Toronto,0.33
2019-03-17,Vancouver,2.37
2019-03-17,Montreal,0.21
2019-03-17,Calgary,2.39
2019-03-17,Ottawa,2.43
2019-03-17,Edmonton,1.74
2019-03-17,Quebec City,2.28
2019-03-17,Winnipeg,1.75
2019-03-17,Hamilton,1.8
2019-03-17,Halifax,2.57
2019-03-18,Toronto,0.85
2019-03-18,Vancouver,2.51
2019-03-18,Montreal,2.6
2019-03-18,Calgary,2.62
2019-03-18,Ottawa,2.04
2019-03-18,Edmonton,2.21
2019-03-18,Quebec City,1.22
2019-03-18,Winnipeg,1.12
2019-03-18,Hamilton,1.47
2019-03-18,Halifax,3.12
2019-03-19,Toronto,1.61
2019-03-19,Vancouver,2.56
2019-03-19,Montreal,1.65
2019-03-19,Calgary,2.06
2019-03-19,Ottawa,1.42
2019-03-19,Edmonton,0.7
2019-03-19,Quebec City,1.42
2019-03-19,Winnipeg,3.34
2019-03-19,Hamilton,3.64
2019-03-19,Halifax,3.49
2019-03-20,Toronto,1.69
2019-03-20,Vancouver,0.89
2019-03-20,Montreal,3.37
2019-03-20,Calgary,2.17
2019-03-20,Ottawa,2.01
2019-03-20,Edmonton,2.18
2019-03-20,Quebec City,1.17
2019-03-20,Winnipeg,2.63
2019-03-20,Hamilton,3.81
2019-03-20,Halifax,1.33
2019-03-21,Toronto,3.51
2019-03-21,Vancouver,2.48
2019-03-21,Montreal,4.31
2019-03-21,Calgary,0.93
2019-03-21,Ottawa,2.76
2019-03-21,Edmonton,3.88
2019-03-21,Quebec City,2.84
2019-03-21,Winnipeg,2.92
2019-03-21,Hamilton,1.61
2019-03-21,Halifax,1.37
2019-03-22,Toronto,3.95
2019-03-22,Vancouver,2.49
2019-03-22,Montreal,3.68
2019-03-22,Calgary,2.58
2019-03-22,Ottawa,1.31
2019-03-22,Edmonton,2.67
2019-03-22,Quebec City,3.09
2019-03-22,Winnipeg,3.31
2019-03-22,Hamilton,3.54
2019-03-22,Halifax,3.97
2019-03-23,Toronto,2.38
2019-03-23,Vancouver,1.08
2019-03-23,Montreal,1.91
2019-03-23,Calgary,4.82
2019-03-23,Ottawa,5.67
2019-03-23,Edmonton,3.18
2019-03-23,Quebec City,1.64
2019-03-23,Winnipeg,2.47
2019-03-23,Hamilton,3.03
2019-03-23,Halifax,3.56
2019-03-24,Toronto,4.23
2019-03-24,Vancouver,4.83
2019-03-24,Montreal,4.37
2019-03-24,Calgary,1.94
2019-03-24,Ottawa,3.05
2019-03-24,Edmonton,5.87
2019-03-24,Quebec City,3.18
2019-03-24,Winnipeg,4.68
2019-03-24,Hamilton,5.88
2019-03-24,Halifax,5.94
2019-03-25,Toronto,0.81
2019-03-25,Vancouver,2.3
2019-03-25,Montreal,3.82
2019-03-25,Calgary,3.59
2019-03-25,Ottawa,5.9
2019-03-25,Edmonton,6.57
2019-03-25,Quebec City,1.18
2019-03-25,Winnipeg,1.96
2019-03-25,Hamilton,4.74
2019-03-25,Halifax,5.21
2019-03-26,Toronto,4.78
2019-03-26,Vancouver,6.48
2019-03-26,Montreal,2.5
2019-03-26,Calgary,5.93
2019-03-26,Ottawa,2.01
2019-03-26,Edmonton,5.66
2019-03-26,Quebec City,4.69
2019-03-26,Winnipeg,4.59
2019-03-26,Hamilton,2.7
2019-03-26,Halifax,2.69
2019-03-27,Toronto,2.56
2019-03-27,Vancouver,7.92
2019-03-27,Montreal,7.79
2019-03-27,Calgary,7.51
2019-03-27,Ottawa,7.57
2019-03-27,Edmonton,2.3
2019-03-27,Quebec City,2.95
2019-03-27,Winnipeg,4.83
2019-03-27,Hamilton,7.67
2019-03-27,Halifax,7.51
2019-03-28,Toronto,7.99
2019-03-28,Vancouver,8.15
2019-03-28,Montreal,8.09
2019-03-28,Calgary,8.03
2019-03-28,Ottawa,7.87
2019-03-28,Edmonton,7.09
2019-03-28,Quebec City,7.48
2019-03-28,Winnipeg,7.35
2019-03-28,Hamilton,3.49
2019-03-28,Halifax,3.4
2019-03-29,Toronto,3.66
2019-03-29,Vancouver,8.29
2019-03-29,Montreal,2.38
2019-03-29,Calgary,6.52
2019-03-29,Ottawa,5.03
2019-03-29,Edmonton,2.86
2019-03-29,Quebec City,6.43
2019-03-29,Winnipeg,6.3
2019-03-29,Hamilton,7.44
2019-03-29,Halifax,2.9
2019-03-30,Toronto,2.44
2019-03-30,Vancouver,6.24
2019-03-30,Montreal,7.39
2019-03-30,Calgary,5.65
2019-03-30,Ottawa,5.95
2019-03-30,Edmonton,3.52
2019-03-30,Quebec City,4.3
2019-03-30,Winnipeg,7.25
2019-03-30,Hamilton,6.52
2019-03-30,Halifax,7.37
2019-03-31,Toronto,4.67
2019-03-31,Vancouver,1.78
2019-03-31,Montreal,6.42
2019-03-31,Calgary,2.98
2019-03-31,Ottawa,5.11
2019-03-31,Edmonton,7.45
2019-03-31,Quebec City,3.24
2019-03-31,Winnipeg,6.63
2019-03-31,Hamilton,7.79
2019-03-31,Halifax,4.37
2019-04-01,Toronto,3.92
2019-04-01,Vancouver,6.4
2019-04-01,Montreal,4.58
2019-04-01,Calgary,8.72
2019-04-01,Ottawa,8.58
2019-04-01,Edmonton,1.77
2019-04-01,Quebec City,5.75
2019-04-01,Winnipeg,2.18
2019-04-01,Hamilton,7.43
2019-04-01,Halifax,7.78
2019-04-02,Toronto,6.2
2019-04-02,Vancouver,6.62
2019-04-02,Montreal,7.61
2019-04-02,Calgary,4.3
2019-04-02,Ottawa,5.34
2019-04-02,Edmonton,4.23
2019-04-02,Quebec City,7.78
2019-04-02,Winnipeg,8.02
2019-04-02,Hamilton,7.34
2019-04-02,Halifax,2.03
2019-04-03,Toronto,6.99
2019-04-03,Vancouver,7.67
2019-04-03,Montreal,7.34
2019-04-03,Calgary,8.41
2019-04-03,Ottawa,7.34
2019-04-03,Edmonton,6.04
2019-04-03,Quebec City,4.79
2019-04-03,Winnipeg,7.0
2019-04-03,Hamilton,5.21
2019-04-03,Halifax,7.25
2019-04-04,Toronto,7.81
2019-04-04,Vancouver,7.68
2019-04-04,Montreal,1.91
2019-04-04,Calgary,7.33
2019-04-04,Ottawa,5.24
2019-04-04,Edmonton,4.88
2019-04-04,Quebec City,7.47
2019-04-04,Winnipeg,6.87
2019-04-04,Hamilton,3.17
2019-04-04,Halifax,6.69
2019-04-05,Toronto,6.41
2019-04-05,Vancouver,6.8
2019-04-05,Montreal,4.58
2019-04-05,Calgary,5.92
2019-04-05,Ottawa,3.84
2019-04-05,Edmonton,6.2
2019-04-05,Quebec City,6.63
2019-04-05,Winnipeg,5.72
2019-04-05,Hamilton,5.37
2019-04-05,Halifax,2.75
2019-04-06,Toronto,6.46
2019-04-06,Vancouver,6.8
2019-04-06,Montreal,4.78
2019-04-06,Calgary,1.59
2019-04-06,Ottawa,3.29
2019-04-06,Edmonton,5.99
2019-04-06,Quebec City,6.36
2019-04-06,Winnipeg,4.91
2019-04-06,Hamilton,7.23
2019-04-06,Halifax,6.75
2019-04-07,Toronto,6.06
2019-04-07,Vancouver,5.95
2019-04-07,Montreal,5.19
2019-04-07,Calgary,4.95
2019-04-07,Ottawa,6.37
2019-04-07,Edmonton,6.5
2019-04-07,Quebec City,3.43
2019-04-07,Winnipeg,2.93
2019-04-07,Hamilton,2.45
2019-04-07,Halifax,5.54
2019-04-08,Toronto,5.3
2019-04-08,Vancouver,2.38
2019-04-08,Montreal,5.64
2019-04-08,Calgary,6.39
