Date,City,Temperature (°C),Max Temperature (°C),Min Temperature (°C),Precipitation (mm),Wind Speed (m/s),Max Wind Speed (m/s),Min Wind Speed (m/s),Estimated Solar Energy Consumption (kWh)
2020-03-29,Vancouver,8.38,13.56,4.32,0.08,4.33,5.43,3.16,0.0016542752
2020-03-29,Montreal,11.63,18.02,3.39,0.05,6.63,7.28,5.72,0.0009750528
2020-03-29,Calgary,15.26,22.33,6.31,0.14,3.91,8.84,1.39,0.0014066208
2020-03-29,Ottawa,10.06,12.39,7.57,0.73,8.36,11.58,5.33,0.0004404512
2020-03-29,Edmonton,13.37,17.88,6.6,0.18,4.71,7.41,0.28,0.0017428608
2020-03-29,Quebec City,16.1,22.46,6.88,0.16,2.46,5.23,1.39,0.00212552
2020-03-29,Winnipeg,17.27,22.35,10.57,0.29,4.27,7.25,1.37,0.0013066272
2020-03-29,Hamilton,20.71,25.65,13.52,0.75,3.17,5.82,0.38,0.0015545887999999998
2020-03-29,Halifax,21.77,26.92,16.01,0.04,2.46,3.88,0.4,0.0016404992000000004
2020-03-30,Toronto,19.49,25.2,15.31,1.15,3.94,9.3,1.55,0.0010506528
2020-03-30,Vancouver,18.39,24.96,10.7,1.06,3.87,6.96,0.47,0.0011139200000000002
2020-03-30,Montreal,12.44,15.75,9.05,1.25,3.09,4.69,1.12,0.0006978848
2020-03-30,Calgary,13.37,18.21,7.87,1.33,4.63,7.41,0.99,0.0018629407999999998
2020-03-30,Ottawa,10.99,13.6,7.42,2.85,3.74,4.66,2.71,0.0007465248
2020-03-30,Edmonton,11.48,15.61,6.39,1.05,3.52,4.38,2.39,0.0004333568000000001
2020-03-30,Quebec City,12.87,17.02,8.75,5.06,4.05,6.39,1.94,0.00023328000000000004
2020-03-30,Winnipeg,12.19,16.48,7.91,6.66,3.67,6.44,1.44,0.00017521920000000002
2020-03-30,Hamilton,13.01,18.72,6.51,1.11,4.19,6.95,1.22,0.0019870208
2020-03-30,Halifax,15.1,20.14,6.92,0.04,3.46,5.0,1.14,0.0017808512
2020-03-31,Toronto,17.38,23.49,9.59,0.08,3.03,4.62,1.61,0.0021885727999999996
2020-03-31,Vancouver,20.05,25.9,13.74,1.84,3.19,4.53,1.97,0.0012142592000000002
2020-03-31,Montreal,18.17,23.17,11.11,2.37,5.53,8.44,3.81,0.0011328800000000002
2020-03-31,Calgary,15.43,20.59,10.4,0.07,8.67,10.94,4.83,0.00197192
2020-03-31,Ottawa,12.76,15.51,9.52,1.95,8.19,10.91,2.91,0.0003720992000000001
2020-03-31,Edmonton,14.92,20.68,8.26,5.85,2.65,4.15,0.7,0.0013271552000000003
2020-03-31,Quebec City,14.97,19.36,9.83,4.06,4.06,5.95,1.12,0.0014066208
2020-03-31,Winnipeg,14.57,20.34,8.93,0.05,2.99,4.19,1.54,0.00207368
2020-03-31,Hamilton,18.55,25.33,9.0,0.09,2.6,3.59,0.86,0.0020428832
2020-03-31,Halifax,20.83,27.03,14.56,0.34,4.58,6.4,2.39,0.0015724832
2020-04-01,Toronto,17.16,22.14,12.47,1.11,4.49,6.5,2.12,0.0017240192
2020-04-01,Vancouver,18.36,23.36,12.08,0.51,2.64,3.76,1.55,0.0019618848
2020-04-01,Montreal,20.61,26.33,15.08,0.04,6.07,8.6,3.44,0.0020582527999999994
2020-04-01,Calgary,23.03,29.98,15.08,0.0,4.69,7.02,2.67,0.0021885727999999996
2020-04-01,Ottawa,22.82,28.29,16.77,0.81,2.25,4.76,0.56,0.0022204448
2020-04-01,Edmonton,24.45,31.92,15.92,0.0,3.57,4.81,2.25,0.00189728
2020-04-01,Quebec City,25.98,33.45,17.4,0.0,5.19,6.69,3.18,0.0020531232
2020-04-01,Winnipeg,26.0,33.71,18.14,0.0,7.08,8.89,6.14,0.0019618848
2020-04-01,Hamilton,25.64,33.58,17.44,0.01,6.71,9.93,3.31,0.0021621888
2020-04-01,Halifax,20.7,25.14,15.39,5.43,4.92,7.61,2.02,0.0010690688000000001
2020-04-02,Toronto,20.35,26.78,13.86,0.23,3.99,4.88,3.03,0.0018580608000000002
2020-04-02,Vancouver,16.58,20.9,11.32,2.31,2.69,3.58,1.06,0.00086528
2020-04-02,Montreal,15.65,20.64,8.77,0.31,2.95,4.04,2.02,0.0010913792000000002
2020-04-02,Calgary,14.37,18.29,11.38,8.32,3.32,4.66,2.05,0.00025088
2020-04-02,Ottawa,20.15,27.64,10.76,0.05,2.46,3.85,0.9,0.0019418912
2020-04-02,Edmonton,22.38,29.13,14.09,0.0,2.43,3.54,0.25,0.0020021792
2020-04-02,Quebec City,22.99,29.76,15.66,0.0,3.01,3.97,1.71,0.0018144288000000004
2020-04-02,Winnipeg,22.75,31.19,14.65,0.39,4.39,6.88,2.01,0.0011101472
2020-04-02,Hamilton,19.17,25.98,12.76,0.05,4.54,6.99,1.4,0.0014236448
2020-04-02,Halifax,20.39,27.55,11.58,0.0,2.62,3.73,1.22,0.0019022112
2020-04-03,Toronto,20.71,27.52,12.65,0.03,3.73,5.16,2.67,0.0014796800000000001
2020-04-03,Vancouver,22.06,30.12,13.71,1.12,3.3,4.32,2.31,0.0013603328000000002
2020-04-03,Montreal,22.08,28.69,16.26,1.44,3.81,4.97,2.27,0.0008887327999999999
2020-04-03,Calgary,17.37,21.46,13.09,1.34,4.94,6.17,3.34,0.000722
2020-04-03,Ottawa,16.13,22.24,11.68,1.2,3.53,6.0,1.83,0.0001634432
2020-04-03,Edmonton,14.63,19.88,11.03,0.37,2.83,3.83,1.82,0.0001357952
2020-04-03,Quebec City,17.3,24.01,10.16,0.1,3.17,3.92,2.03,0.00036126719999999993
2020-04-03,Winnipeg,16.86,21.84,13.1,5.94,3.61,5.26,1.81,0.00011190080000000001
2020-04-03,Hamilton,18.19,24.56,13.45,5.86,2.77,4.14,1.56,0.0002213408
2020-04-03,Halifax,16.32,21.13,11.85,1.64,4.58,5.87,2.68,0.00035271680000000004
2020-04-04,Toronto,17.64,24.33,10.61,0.0,6.8,10.45,3.98,0.0018434591999999998
2020-04-04,Vancouver,18.72,25.06,10.82,0.33,4.5,7.09,1.5,0.0017146368000000003
2020-04-04,Montreal,18.92,23.99,13.62,1.49,2.29,3.73,0.91,0.0010913792000000002
2020-04-04,Calgary,19.16,24.84,13.29,1.62,2.52,3.48,0.86,0.0014108672000000002
2020-04-04,Ottawa,18.9,25.49,13.01,0.77,3.32,5.61,1.31,0.0015995167999999999
2020-04-04,Edmonton,20.83,28.32,12.82,0.04,2.95,4.5,1.5,0.0014279168
2020-04-04,Quebec City,21.88,28.61,15.37,0.04,2.52,4.28,0.3,0.0013395488000000001
2020-04-04,Winnipeg,21.75,27.89,15.73,0.0,2.55,3.2,1.69,0.0013189248
2020-04-04,Hamilton,22.74,29.97,15.57,0.04,4.59,6.02,3.17,0.0013354111999999997
2020-04-04,Halifax,22.5,30.35,15.51,0.0,2.91,3.84,2.24,0.00036558080000000006
2020-04-05,Toronto,19.1,21.87,16.47,6.38,2.35,5.73,0.04,3.528000000000001e-05
2020-04-05,Vancouver,21.83,28.71,16.96,1.56,3.82,6.2,1.53,0.0009927968000000003
2020-04-05,Montreal,22.62,29.04,15.8,0.15,2.85,4.35,1.3,0.0011290752
2020-04-05,Calgary,22.93,30.49,15.71,0.0,3.22,3.77,2.25,0.0010951199999999998
2020-04-05,Ottawa,17.95,22.5,12.24,0.33,4.13,7.14,0.22,0.00030356480000000004
2020-04-05,Edmonton,17.13,24.74,11.72,4.48,3.65,5.59,2.04,0.000722
2020-04-05,Quebec City,15.57,21.06,10.43,0.24,4.14,6.45,0.09,0.0005889312000000001
2020-04-05,Winnipeg,19.33,28.37,9.89,2.21,4.25,6.19,2.78,0.0015015199999999997
2020-04-05,Hamilton,18.4,22.53,14.67,0.09,7.92,11.96,3.71,0.0011635488000000002
2020-04-05,Halifax,18.58,23.75,11.91,0.04,8.4,11.85,3.32,0.0011405088
2020-04-06,Toronto,18.35,26.12,9.47,0.0,4.1,6.8,2.39,0.0010251392
2020-04-06,Vancouver,23.2,31.53,13.42,0.0,4.06,6.06,1.6,0.001458
2020-04-06,Montreal,23.77,32.76,16.47,0.0,4.24,6.5,2.61,0.0009400448000000002
2020-04-06,Calgary,21.78,29.61,15.66,0.36,3.48,7.42,1.39,0.0004357152
2020-04-06,Ottawa,17.63,21.94,12.26,0.5,5.65,8.73,2.36,0.0009022752
2020-04-06,Edmonton,15.15,20.34,9.88,0.06,2.29,4.14,0.26,0.0007434368000000002
2020-04-06,Quebec City,16.44,23.98,7.96,0.24,4.27,6.53,1.84,0.0012984608
2020-04-06,Winnipeg,15.76,20.58,10.71,0.67,3.1,4.31,1.62,0.0005145631999999999
2020-04-06,Hamilton,14.32,19.84,8.81,3.04,3.38,4.31,2.25,0.0008586367999999999
2020-04-06,Halifax,14.42,20.55,6.47,0.48,4.15,6.08,2.09,0.0007968032000000003
2020-04-07,Toronto,11.52,14.0,8.42,5.05,6.1,7.23,4.84,6.09408e-05
2020-04-07,Vancouver,8.68,10.4,6.46,19.69,6.51,8.38,2.82,2.3120000000000002e-05
2020-04-07,Montreal,11.48,17.94,5.64,0.34,2.48,4.16,1.35,0.0007311488000000002
2020-04-07,Calgary,14.23,21.95,5.72,0.0,3.86,4.74,2.74,0.0012103200000000002
2020-04-07,Ottawa,15.57,23.33,7.48,0.06,3.49,4.72,1.51,0.00095048
2020-04-07,Edmonton,14.68,19.91,10.58,1.41,3.61,4.22,2.86,0.00036992000000000004
2020-04-07,Quebec City,16.36,22.5,9.29,0.01,3.38,4.88,1.4,0.0009715232
2020-04-07,Winnipeg,17.44,24.06,9.32,0.02,2.55,3.59,0.77,0.00098568
2020-04-07,Hamilton,16.1,21.97,10.83,2.92,3.42,4.87,2.14,0.0006653952
2020-04-07,Halifax,13.09,19.25,7.21,2.23,4.81,7.13,2.67,0.00010253120000000003
2020-04-08,Toronto,8.74,10.68,6.76,9.69,6.52,8.6,4.23,0.00011796479999999999
2020-04-08,Vancouver,11.22,17.43,6.54,1.73,6.39,9.48,2.79,0.0002841728
2020-04-08,Montreal,13.48,21.46,4.68,0.0,2.59,3.54,0.29,0.0010396800000000003
2020-04-08,Calgary,16.14,24.05,6.96,0.0,3.76,4.94,2.7,0.0009227807999999999
2020-04-08,Ottawa,16.9,23.87,11.06,0.02,4.6,6.58,2.88,0.0007968032000000003
2020-04-08,Edmonton,15.23,21.9,9.28,0.06,5.59,8.59,3.33,0.0009331200000000002
2020-04-08,Quebec City,15.24,22.23,8.31,0.0,3.76,5.14,0.46,0.0006508832
2020-04-08,Winnipeg,15.13,22.07,9.51,0.26,4.36,8.32,1.28,0.00037428479999999996
2020-04-08,Hamilton,15.35,21.81,10.59,1.59,4.48,8.08,2.19,0.0006139008000000002
2020-04-08,Halifax,14.81,20.92,8.92,1.11,2.1,4.2,0.12,0.0006336800000000001
2020-04-09,Toronto,14.12,19.27,10.61,4.14,4.22,5.34,2.37,0.00018740479999999998
2020-04-09,Vancouver,10.42,12.48,6.75,9.27,2.92,5.59,0.96,0.00014246719999999998
2020-04-09,Montreal,11.53,18.27,6.01,0.01,5.02,7.02,2.71,0.0006800672000000001
2020-04-09,Calgary,12.98,21.29,6.05,0.05,3.96,5.13,2.81,0.0006111008
2020-04-09,Ottawa,10.41,15.21,6.57,0.4,7.66,9.83,5.3,0.0006422528000000002
2020-04-09,Edmonton,7.84,12.6,3.12,0.34,7.66,11.17,1.38,0.00039424320000000003
2020-04-09,Quebec City,9.32,17.39,3.17,0.3,4.27,7.44,1.6,0.0004286592000000001
2020-04-09,Winnipeg,12.12,20.81,5.72,0.17,3.71,6.96,2.02,0.00034847999999999997
2020-04-09,Hamilton,8.44,13.52,4.03,0.37,4.76,8.22,2.32,0.0004669568
2020-04-09,Halifax,10.47,17.13,5.1,0.14,3.95,6.55,0.45,0.0005861888
2020-04-10,Toronto,13.53,22.55,5.9,0.04,4.46,5.61,2.79,0.00037647680000000005
2020-04-10,Vancouver,12.54,18.98,7.02,2.3,4.37,5.58,2.54,0.0002841728
2020-04-10,Montreal,8.23,14.23,4.11,0.0,4.96,8.09,1.77,0.0006251648000000002
2020-04-10,Calgary,12.36,22.12,3.18,0.12,3.47,4.29,2.8,0.0004380800000000001
2020-04-10,Ottawa,13.47,19.88,8.31,0.0,3.06,4.63,0.51,0.0002298368
2020-04-10,Edmonton,13.12,19.8,9.15,0.39,3.47,4.88,0.23,0.00023501120000000004
2020-04-10,Quebec City,15.25,23.52,6.94,1.67,2.58,5.29,0.27,0.0004967552
2020-04-10,Winnipeg,11.78,15.96,7.3,0.09,3.58,7.72,0.26,0.00029963520000000004
2020-04-10,Hamilton,9.91,17.83,3.31,0.08,3.23,3.99,2.24,0.0005043488
2020-04-10,Halifax,11.14,16.03,5.33,0.07,5.2,6.51,3.44,8.398080000000002e-05
2020-04-11,Toronto,10.16,16.64,5.05,0.0,4.15,6.21,1.24,0.0005018112
2020-04-11,Vancouver,8.79,16.37,3.79,0.0,3.89,5.07,1.9,0.00017521920000000002
2020-04-11,Montreal,7.87,15.4,3.46,0.15,3.74,7.02,0.32,0.00042398720000000003
2020-04-11,Calgary,7.06,13.18,3.1,0.0,2.06,4.81,0.17,0.00041934080000000004
2020-04-11,Ottawa,6.72,12.26,2.94,0.0,2.51,4.1,0.52,5.242880000000001e-05
2020-04-11,Edmonton,5.99,12.56,1.76,0.0,3.37,5.92,1.55,8.92448e-05
2020-04-11,Quebec City,5.46,11.33,-0.11,0.0,1.33,2.26,0.45,0.0003808800000000001
2020-04-11,Winnipeg,4.14,11.82,-1.57,0.1,2.95,4.22,1.36,0.0003897632
2020-04-11,Hamilton,7.31,15.55,-0.53,0.19,3.67,5.66,2.19,0.0003235968
2020-04-11,Halifax,4.4,7.47,0.64,1.67,5.33,7.4,2.67,7.10432e-05
2020-04-12,Toronto,1.26,5.58,-2.8,0.23,4.35,6.33,1.6,0.00015913279999999998
2020-04-12,Vancouver,2.03,10.16,-3.15,0.04,5.28,8.03,2.5,0.00034637120000000006
2020-04-12,Montreal,-0.34,4.08,-4.1,2.99,2.46,3.24,1.76,0.00026726720000000003
2020-04-12,Calgary,1.72,9.57,-4.26,0.16,3.33,4.56,2.3,0.0003155072
2020-04-12,Ottawa,5.09,14.82,-1.99,0.05,4.13,5.53,3.37,0.0002803712
2020-04-12,Edmonton,7.84,16.67,0.6,0.0,3.39,5.37,1.63,0.00021300480000000004
2020-04-12,Quebec City,5.08,6.97,2.46,0.03,4.09,4.94,3.01,8.606720000000002e-05
2020-04-12,Winnipeg,2.21,6.52,-0.72,0.1,3.53,4.76,2.0,3.329280000000001e-05
2020-04-12,Hamilton,3.01,9.55,-0.8,0.01,6.86,9.44,4.56,0.00010599680000000001
2020-04-12,Halifax,3.87,12.04,-1.22,0.01,7.2,10.17,2.9,0.00021966080000000005
2020-04-13,Toronto,2.14,7.35,-0.9,0.15,3.01,5.63,0.84,0.00019522880000000004
2020-04-13,Vancouver,4.56,11.4,-0.98,2.55,7.0,9.55,3.92,9.800000000000001e-05
2020-04-13,Montreal,2.53,5.23,-0.43,15.88,3.0,4.6,0.49,4.620800000000001e-06
2020-04-13,Calgary,3.91,10.41,-0.45,0.36,4.83,8.59,2.02,0.00018432000000000002
2020-04-13,Ottawa,5.32,12.14,1.07,1.09,4.42,8.29,0.98,3.528000000000001e-05
2020-04-13,Edmonton,5.12,12.82,0.18,0.0,4.2,8.12,1.68,0.00017521920000000002
2020-04-13,Quebec City,5.32,12.2,0.11,0.83,5.37,7.21,3.56,0.0001663488
2020-04-13,Winnipeg,2.51,8.0,-1.87,0.0,3.84,6.11,0.93,0.0001438208
2020-04-13,Hamilton,-0.08,5.85,-3.66,0.05,4.33,6.55,2.57,8.817920000000001e-05
2020-04-13,Halifax,-1.58,4.2,-4.77,0.01,5.33,7.53,3.08,0.0001634432
2020-04-14,Toronto,-2.07,3.36,-5.07,0.0,2.81,4.62,0.06,0.00016927999999999998
2020-04-14,Vancouver,-1.74,4.07,-4.4,0.0,5.49,7.4,3.84,0.00015629120000000004
2020-04-14,Montreal,-1.17,3.53,-5.71,0.0,3.0,4.51,1.98,0.00014792000000000003
2020-04-14,Calgary,1.94,4.59,-0.6,0.0,2.81,3.48,2.15,5e-05
2020-04-14,Ottawa,2.29,4.88,0.25,0.04,2.28,3.2,1.11,5.918720000000001e-05
2020-04-14,Edmonton,2.88,7.23,0.26,0.59,3.34,5.56,0.56,7.2e-05
2020-04-14,Quebec City,0.47,5.7,-2.07,0.06,4.04,6.08,1.8,0.00010833920000000002
2020-04-14,Winnipeg,-0.09,4.44,-3.18,0.04,3.84,6.06,2.29,4.45568e-05
2020-04-14,Hamilton,-0.33,3.43,-3.48,0.0,4.79,9.45,0.49,6.821120000000002e-05
2020-04-14,Halifax,-1.84,0.66,-4.77,0.24,5.03,7.89,0.72,2.4780800000000005e-05
2020-04-15,Toronto,-1.56,4.07,-4.38,0.4,3.91,6.3,2.25,8.08992e-05
2020-04-15,Vancouver,-2.51,3.0,-5.23,0.16,3.3,8.24,0.41,7.29632e-05
2020-04-15,Montreal,-0.81,4.69,-4.85,0.13,5.75,10.23,2.26,3.13632e-05
2020-04-15,Calgary,1.11,5.21,-1.75,0.75,6.38,10.59,0.46,6.006080000000002e-05
2020-04-15,Ottawa,-0.7,0.73,-3.88,2.07,3.37,5.86,0.56,1.2300800000000001e-05
2020-04-15,Edmonton,-2.54,-1.37,-4.31,10.13,4.39,7.67,0.83,4.620800000000001e-06
2020-04-15,Quebec City,-8.39,-2.85,-16.28,5.43,9.5,12.77,4.7,4.8672000000000014e-06
2020-04-15,Winnipeg,-9.67,-3.23,-16.19,0.03,3.93,5.0,2.51,2.3120000000000002e-05
2020-04-15,Hamilton,-5.47,-1.5,-8.15,0.01,3.52,4.7,2.56,1.2700800000000002e-05
2020-04-15,Halifax,-6.44,-0.3,-10.41,0.0,4.33,5.16,3.84,3.2643200000000006e-05
2020-04-16,Toronto,-8.52,-2.59,-13.48,1.04,5.12,9.67,0.83,4.620800000000001e-06
2020-04-16,Vancouver,-3.74,0.93,-12.64,0.67,4.61,5.78,3.59,3.2768000000000005e-06
2020-04-16,Montreal,0.57,2.65,-1.36,0.01,5.38,8.16,2.7,1.03968e-05
2020-04-16,Calgary,-9.1,-2.26,-16.09,0.14,4.8,8.2,0.12,2.7084800000000005e-05
2020-04-16,Ottawa,-8.27,-3.33,-15.2,0.24,3.03,5.03,0.9,3.7324800000000006e-05
2020-04-16,Edmonton,0.9,2.61,-2.8,1.49,5.08,6.02,3.61,1.3107200000000002e-05
2020-04-16,Quebec City,-0.29,2.54,-7.16,0.04,5.36,7.09,3.97,6.48e-06
2020-04-16,Winnipeg,-4.82,-1.67,-9.58,0.03,4.15,5.62,2.93,2.888e-05
2020-04-16,Hamilton,1.3,3.38,-1.21,1.09,4.02,6.39,2.33,8.9888e-06
2020-04-16,Halifax,-1.05,1.55,-4.1,0.79,4.15,7.0,0.74,3.13632e-05
2020-04-17,Toronto,1.22,2.88,-1.92,0.08,5.06,7.76,2.43,2.6499200000000002e-05
2020-04-17,Vancouver,1.3,3.13,-0.72,0.47,5.74,9.48,3.17,1.03968e-05
2020-04-17,Montreal,-2.45,0.33,-7.91,1.21,7.21,10.88,4.39,2.36672e-05
2020-04-17,Calgary,-6.65,-2.52,-10.11,0.0,5.0,6.05,3.26,3.872e-05
2020-04-17,Ottawa,-10.67,-6.76,-13.91,0.3,3.56,6.88,1.05,2.2579199999999996e-05
2020-04-17,Edmonton,-16.79,-14.39,-19.2,0.27,4.79,6.99,2.22,3.2e-05
2020-04-17,Quebec City,-13.19,-9.27,-15.73,0.0,4.0,4.5,3.08,3.39488e-05
2020-04-17,Winnipeg,-7.84,-2.51,-12.63,1.65,3.72,4.39,2.89,1.43648e-05
2020-04-17,Hamilton,-2.67,-0.28,-5.55,2.11,6.45,8.19,3.82,1.0035200000000003e-05
2020-04-17,Halifax,-6.56,-2.8,-9.63,0.03,5.74,6.85,5.08,1.568e-05
2020-04-18,Toronto,-5.22,-3.01,-8.92,0.04,5.79,7.02,4.9,1.8972800000000002e-05
2020-04-18,Vancouver,-2.76,0.77,-5.68,0.42,5.72,7.91,2.83,1.75232e-05
2020-04-18,Montreal,-7.14,-3.79,-9.95,0.46,3.18,4.67,1.87,1.8e-05
2020-04-18,Calgary,-11.08,-8.66,-14.28,1.34,4.54,6.88,1.65,1.568e-05
2020-04-18,Ottawa,-17.09,-14.56,-19.17,5.45,5.46,6.75,4.69,6.48e-06
2020-04-18,Edmonton,-21.37,-18.33,-24.62,0.03,2.57,4.7,0.73,3.07328e-05
2020-04-18,Quebec City,-20.8,-19.61,-22.01,3.91,4.7,5.36,3.43,1.2700800000000002e-05
2020-04-18,Winnipeg,-23.18,-18.56,-27.4,0.03,3.13,4.15,1.82,3.528000000000001e-05
2020-04-18,Hamilton,-14.95,-11.91,-18.67,0.54,2.14,4.9,0.08,7.068799999999999e-06
2020-04-18,Halifax,-15.38,-12.8,-19.63,0.22,6.28,8.42,3.62,1.8972800000000002e-05
2020-04-19,Toronto,-17.22,-13.06,-21.16,0.02,4.01,5.53,2.64,2.7084800000000005e-05
2020-04-19,Vancouver,-7.82,-4.14,-14.0,1.59,4.53,6.72,2.52,1.2300800000000001e-05
2020-04-19,Montreal,-10.12,-8.35,-12.42,3.26,4.2,6.25,1.65,6.771200000000001e-06
2020-04-19,Calgary,-16.48,-12.45,-23.65,1.2,4.91,7.03,0.82,9.331200000000001e-06
2020-04-19,Ottawa,-25.69,-23.97,-28.42,0.15,4.73,6.44,3.01,1.8483200000000003e-05
2020-04-19,Edmonton,-28.44,-25.88,-30.57,0.38,3.18,4.28,1.84,2.5347200000000004e-05
2020-04-19,Quebec City,-28.9,-28.17,-29.92,1.17,2.03,2.88,1.32,2.1516800000000004e-05
2020-04-19,Winnipeg,-34.07,-29.67,-37.35,0.49,2.62,4.07,1.44,3.39488e-05
2020-04-19,Hamilton,-25.64,-22.89,-34.59,0.81,5.61,7.4,3.86,2.2044800000000003e-05
2020-04-19,Halifax,-27.06,-21.91,-33.13,0.27,3.67,5.95,1.46,3.528000000000001e-05
2020-04-20,Toronto,-28.46,-22.13,-33.57,0.39,2.81,4.27,1.86,2.9491199999999996e-05
2020-04-20,Vancouver,-32.11,-27.15,-36.02,0.03,3.16,4.36,1.72,3.942720000000001e-05
2020-04-20,Montreal,-17.7,-6.15,-30.75,0.25,4.36,5.61,2.74,1.7052800000000004e-05
2020-04-20,Calgary,-13.05,-5.53,-23.07,0.88,5.33,8.66,3.32,1.8972800000000002e-05
2020-04-20,Ottawa,-25.33,-23.17,-26.45,5.91,5.56,7.33,4.07,1.03968e-05
2020-04-20,Edmonton,-28.87,-25.69,-33.26,0.69,4.08,5.47,2.25,2.36672e-05
2020-04-20,Quebec City,-31.43,-28.56,-34.32,0.11,1.93,3.07,0.29,2.2044800000000003e-05
2020-04-20,Winnipeg,-29.79,-24.72,-35.89,0.18,4.25,5.91,2.77,2.7084800000000005e-05
2020-04-20,Hamilton,-25.71,-23.96,-27.79,1.79,4.8,6.67,2.77,2.42208e-05
2020-04-20,Halifax,-25.96,-23.24,-30.17,0.34,3.03,5.28,1.19,4.2319999999999995e-05
2020-04-21,Toronto,-20.89,-16.79,-24.42,1.08,3.61,5.44,2.26,2.048e-05
2020-04-21,Vancouver,-5.19,1.62,-16.3,0.12,5.02,8.49,2.33,1.8e-05
2020-04-21,Montreal,-1.25,1.57,-4.91,1.0,5.3,7.01,4.14,2.0995200000000005e-05
2020-04-21,Calgary,-0.35,1.26,-2.03,0.08,4.69,7.03,2.57,2.888e-05
2020-04-21,Ottawa,-1.38,0.46,-4.88,2.84,4.02,7.32,1.46,1.7052800000000004e-05
2020-04-21,Edmonton,-5.85,-1.84,-10.92,0.09,4.77,6.3,2.9,1.7052800000000004e-05
2020-04-21,Quebec City,-0.77,1.16,-2.97,0.0,6.9,8.35,5.22,4.8412800000000005e-05
2020-04-21,Winnipeg,-3.76,-0.83,-7.19,0.35,4.61,7.43,2.43,2.2044800000000003e-05
2020-04-21,Hamilton,-5.94,0.32,-19.2,3.98,6.36,11.22,1.75,2.5347200000000004e-05
2020-04-21,Halifax,-25.32,-20.49,-32.08,0.09,3.73,9.22,0.45,6.543679999999999e-05
2020-04-22,Toronto,-23.92,-15.84,-32.81,0.08,4.33,5.21,3.36,7.2e-05
2020-04-22,Vancouver,-1.71,1.96,-14.74,2.48,7.26,11.38,3.44,1.8483200000000003e-05
2020-04-22,Montreal,-6.15,1.0,-11.88,1.64,4.83,10.18,0.66,3.01088e-05
2020-04-22,Calgary,1.41,1.66,1.06,0.1,7.62,9.51,5.85,1.4796800000000002e-05
2020-04-22,Ottawa,0.72,1.39,-0.23,5.11,6.71,8.37,3.79,2e-06
2020-04-22,Edmonton,-6.45,-0.69,-14.3,1.15,2.72,3.63,1.35,1.4796800000000002e-05
2020-04-22,Quebec City,-2.47,2.1,-13.96,0.11,8.05,10.76,4.02,6.195200000000001e-06
2020-04-22,Winnipeg,-2.37,0.08,-7.82,0.78,7.96,10.19,4.49,4.6851199999999996e-05
2020-04-22,Hamilton,-5.76,0.97,-11.07,0.04,4.2,6.64,2.45,5.161280000000001e-05
2020-04-22,Halifax,-2.62,2.23,-9.94,0.0,5.8,8.8,3.6,5.408e-05
2020-04-23,Toronto,-1.7,1.09,-5.69,0.02,4.23,6.86,2.51,7.10432e-05
2020-04-23,Vancouver,-1.37,0.71,-3.37,0.33,3.72,6.27,1.61,6.543679999999999e-05
2020-04-23,Montreal,-14.15,-1.54,-24.23,1.25,8.84,15.1,3.29,7.393280000000001e-05
2020-04-23,Calgary,-22.79,-18.15,-25.32,0.09,4.32,6.19,3.18,0.0001167392
2020-04-23,Ottawa,-21.58,-16.56,-28.82,0.16,4.77,8.29,1.74,0.00011552
2020-04-23,Edmonton,-18.91,-16.29,-20.45,1.08,4.47,7.92,2.05,0.00010138880000000001
2020-04-23,Quebec City,-7.53,0.86,-19.95,2.45,6.19,8.75,2.68,3.461120000000001e-05
2020-04-23,Winnipeg,-1.89,1.05,-5.82,1.4,6.87,9.57,4.86,7.29632e-05
2020-04-23,Hamilton,0.34,2.74,-4.06,0.43,7.56,9.52,6.19,7.88768e-05
2020-04-23,Halifax,1.42,2.93,-1.63,0.08,9.03,13.79,5.28,5.491520000000001e-05
2020-04-24,Toronto,0.05,2.03,-2.37,0.03,6.16,8.79,4.09,0.00010483520000000001
2020-04-24,Vancouver,1.89,4.19,-1.33,1.16,7.11,12.53,4.37,8.817920000000001e-05
2020-04-24,Montreal,2.77,6.34,-1.8,0.24,11.59,16.52,5.98,8.192e-05
2020-04-24,Calgary,-4.5,-1.81,-6.78,0.02,7.35,12.55,1.13,9.46688e-05
2020-04-24,Ottawa,-1.46,2.42,-7.23,0.17,4.87,8.93,1.8,0.0001204352
2020-04-24,Edmonton,-1.5,2.32,-4.63,0.02,6.25,8.72,2.67,0.00018585920000000004
2020-04-24,Quebec City,-4.96,-2.78,-6.7,1.42,4.72,5.9,2.01,0.00010716480000000002
2020-04-24,Winnipeg,-7.08,-4.24,-12.9,0.95,5.35,9.61,1.74,0.0001782272
2020-04-24,Hamilton,-14.9,-12.39,-16.99,0.83,3.42,6.87,0.99,0.00016927999999999998
2020-04-24,Halifax,-3.18,5.05,-12.4,3.38,9.08,13.3,6.19,0.0001465472
2020-04-25,Toronto,-10.53,-2.33,-15.34,1.13,5.76,10.65,2.18,0.00015207680000000001
2020-04-25,Vancouver,-3.56,2.58,-14.88,1.33,8.29,10.42,5.52,0.00011310079999999999
2020-04-25,Montreal,-17.31,-15.34,-18.71,1.35,3.83,6.12,3.18,0.00014792000000000003
